Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone,
Intrada Creative," $10,000+ ",None,$150 - $199,"""2 - 9""","Manchester,",None,https://clutch.co/profile/intrada-creative,http://www.intradacreative.com/,,"
 ",
Ars Futura, Undisclosed,None,$50 - $99,"""10 - 49""","Zagreb,",None,https://clutch.co/profile/ars-futura,http://arsfutura.co/,info@arsfutura.co,"
 ",
RG Infotech, Undisclosed,None,None,"""10 - 49""","Noida,",None,https://clutch.co/profile/rg-infotech,http://www.rginfotechnology.com/,sales@rginfotechnology.com,"
+91 120 4220991 ",
VYNYL, Undisclosed,None,None,"""50 - 249""","Laguna Beach,",CA,https://clutch.co/profile/vynyl,https://vynyl.com/,hello@vynyl.com,"
213.465.1360 ",
AIS Technolabs," $10,000+ ",None,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/ais-technolabs,https://www.aistechnolabs.com,biz@aistechnolabs.com,"
+91 9825788755 ",
Teravision Technologies," $10,000+ ",None,$25 - $49,"""50 - 249""","Altamonte Springs,",FL,https://clutch.co/profile/teravision-technologies,http://www.teravisiontech.com,rdasilva@teravisiontech.com,"
+1 (888) 9898324 ",
fructus temporum," $5,000+  ",None,< $25,"""10 - 49""","Moscow,",None,https://clutch.co/profile/fructus-temporum,http://fruktorum.com,hi@fruktorum.com,"
+7-916-426-4777 ",
WeKanCode, Undisclosed,None,< $25,"""10 - 49""","Chennai,",None,https://clutch.co/profile/wekancode,http://www.wekancode.com,pablo@wekancode.com,"
+91 44 4285 3113 ",
Innovation Feel," $10,000+ ",None,$25 - $49,"""10 - 49""","Cherkasy,",None,https://clutch.co/profile/innovation-feel,https://innovationfeel.com,letsgo@innovationfeel.com,"
+380977139183 ",
DKS System," $5,000+ ",None,$100 - $149,"""10 - 49""","Golden Valley,",MN,https://clutch.co/profile/dks-system,http://www.dkssystems.com/,sales@DKSSystems.com,"
 ",
AResourcePool," $1,000+ ",None,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/aresourcepool,https://www.aresourcepool.com/,info@aresourcepool.com,"
+91-120 413 6259 ",
Zaven, Undisclosed,None,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/zaven,http://zaven.co,sales@zaven.co,"
+48602838038 ",
PixelForce," $5,000+ ",None,$50 - $99,"""10 - 49""","Adelaide,",None,https://clutch.co/profile/pixelforce,https://www.pixelforce.com.au/,vorng.chau@pixelforce.com.au,"
(08) 7006 3226 ",
UPDIVISION," $10,000+ ",None,$25 - $49,"""10 - 49""","Bucharest,",None,https://clutch.co/profile/updivision,http://www.updivision.com,andrei@updivision.com,"
0040732512067 ",
Sync Interactive, Undisclosed,None,None,"""2 - 9""","Birmingham,",None,https://clutch.co/profile/sync-interactive,http://www.syncinteractive.co.uk,contact@syncinteractive.co.uk,"
0121 250 5789 ",
Skilect," $1,000+ ",None,$25 - $49,"""2 - 9""","Kyiv,",None,https://clutch.co/profile/skilect,http://www.skilect.com,hello@skilect.com,"
 ",
jimaar," $5,000+ ",None,$25 - $49,"""2 - 9""","Noida,",None,https://clutch.co/profile/jimaar,http://jimaar.com,hello@jimaar.com,"
+91-9501831365 ",
UnicaNova," $1,000+ ",None,$25 - $49,"""2 - 9""","Kharkiv,",None,https://clutch.co/profile/unicanova,http://unicanova.com,hellounicanova@gmail.com,"
 ",
Neudesic," $25,000+ ",None,$100 - $149,"""250 - 999""","Irvine,",CA,https://clutch.co/profile/neudesic,http://www.neudesic.com/,info@neudesic.com,"
(800) 805-1805 ",
MoreFromIT," $5,000+ ",None,$50 - $99,"""10 - 49""","Wroclaw,",None,https://clutch.co/profile/morefromit,http://morefromit.com,hello@morefromit.com,"
+48 575 875 005 ",
Prismake.," $25,000+ ",None,$50 - $99,"""10 - 49""","Krakw,",None,https://clutch.co/profile/prismake,http://www.prismake.com,hello@prismake.com,"
 ",
Internet Exposure," $5,000+ ",None,$100 - $149,"""10 - 49""","Minneapolis,",MN,https://clutch.co/profile/internet-exposure,https://www.iexposure.com/,,"
 ",
Inflex Studio," $5,000+ ",None,$25 - $49,"""2 - 9""","Budapest,",None,https://clutch.co/profile/inflex-studio,https://inflexstudio.com,hello@inflexstudio.com,"
+36 30 234 6608 ",
INEXTURE Solutions LLP," $10,000+ ",None,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/inexture-solutions-llp,https://www.inexture.com/,sales@inexture.com,"
079 4003 5157 ",
HashedIn Technologies," $100,000+ ",None,$25 - $49,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/hashedin-technologies,https://www.hashedin.com/,contact@hashedin.com,"
+91 80 6950 1777 ",
Vex Solutions," $1,000+ ",None,$25 - $49,"""50 - 249""","Lima,",None,https://clutch.co/profile/vex-solutions,http://www.vexsolutions.com,info@vexsolutions.com,"
51 970771094 ",
Alleviate Technologies ," $5,000+ ",None,$50 - $99,"""10 - 49""","Delhi,",None,https://clutch.co/profile/alleviate-technologies,http://www.alleviatetech.com,info@alleviatetech.com,"
+91 112-2501088 ",
immediaC," $5,000+ ",None,$100 - $149,"""2 - 9""","Halifax,",None,https://clutch.co/profile/immediac,http://www.immediac.com,Sales@immediac.com,"
902-491-4485 ",
Vreal Soft, Undisclosed,None,None,"""10 - 49""","Wilmington,",DE,https://clutch.co/profile/vreal-soft,http://vrealsoft.com,atamaskon@gmail.com,"
347.901.5025 ",
Atolye15," $1,000+ ",None,$25 - $49,"""10 - 49""","Izmir,",None,https://clutch.co/profile/atolye15,http://www.atolye15.com/cl,hello@atolye15.com,"
+90 232 463 15 55 ",
Techverx," $5,000+ ",None,$25 - $49,"""50 - 249""","Lahore,",None,https://clutch.co/profile/techverx,http://www.techverx.com,hello@techverx.com,"
+92-42-3595-6398 ",
Dynamisch IT," $5,000+ ",None,< $25,"""50 - 249""","Pune,",None,https://clutch.co/profile/dynamisch-it,http://www.DynamischIT.com/,contact@DynamischIT.com,"
+91.20.6933.5533 ",
Apparrant Technologies," $5,000+ ",None,< $25,"""2 - 9""","Noida,",None,https://clutch.co/profile/apparrant-technologies,http://www.apparrant.com,info@apparrant.com,"
+9717988100 ",
Appwallaz," $1,000+ ",None,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/appwallaz,http://www.appwallaz.com,sales@appwallaz.com,"
91.99.2950.8848 ",
Neocodis," $1,000+ ",None,$25 - $49,"""10 - 49""","Filsum,",None,https://clutch.co/profile/neocodis,http://neocodis.com,j.morshead@neocodis.com,"
+ 176 416 37 010 ",
bacca, Undisclosed,None,$25 - $49,"""10 - 49""","Moscow,",None,https://clutch.co/profile/bacca,https://www.baccasoft.ru/en,to@baccasoft.ru,"
84959840654 ",
Logics Drive," $1,000+ ",None,< $25,"""10 - 49""","Lahore,",None,https://clutch.co/profile/logics-drive,http://www.logicsdrive.com,info@logicsdrive.com,"
+923218402231 ",
Locastic," $10,000+ ",None,$50 - $99,"""10 - 49""","Split,",None,https://clutch.co/profile/locastic,http://www.locastic.com,info@locastic.com,"
+38.521.782.059 ",
Coffee IT, Undisclosed,None,$50 - $99,"""10 - 49""","Utrecht,",None,https://clutch.co/profile/coffee-it,https://coffeeit.nl,contact@coffeeit.nl,"
 ",
Reticent Media, Undisclosed,None,$100 - $149,"""10 - 49""",None,None,https://clutch.co/profile/reticent-media,http://www.reticentmedia.com,info@reticentmedia.com,"
 ",
VOID Software," $10,000+ ",None,$25 - $49,"""10 - 49""","Leiria,",None,https://clutch.co/profile/void-software,http://void.software,jm@void.software,"
+351244096085 ",
TESCEN," $10,000+ ",None,$50 - $99,"""10 - 49""","Bogota,",None,https://clutch.co/profile/tescen,http://www.tescen.com,contact@tescen.com,"
+57 321 569 6292 ",
Desap, Undisclosed,None,None,"""10 - 49""","Manchester,",None,https://clutch.co/profile/desap,http://desap.co.uk,info@desap.co.uk,"
+44.161.457.2390 ",
Gridle," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/gridle,https://gridle.one,hitesh.aasnani@gridle.io,"
+91 93 77 965301 ",
Code Heroes, Undisclosed,None,$100 - $149,"""10 - 49""","Brisbane,",None,https://clutch.co/profile/code-heroes,http://www.codeheroes.com.au/,,"
(07) 3911 1213 ",
2Base Technologies Pvt Ltd," $5,000+ ",None,$25 - $49,"""10 - 49""","Cochin,",None,https://clutch.co/profile/2base-technologies-0,https://www.2basetechnologies.com,info@2basetechnologies.com,"
+91-9745539911 ",
Punchkick ," $75,000+ ",None,$150 - $199,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/punchkick,http://punchkick.com,hello@punchkick.com,"
8005494104 ",
Sunvera Software," $100,000+ ",None,$100 - $149,"""2 - 9""","Irvine,",CA,https://clutch.co/profile/sunvera-software,http://www.sunverasoftware.com,sales@sunverasoftware.com,"
 ",
MindMade Technologies, Undisclosed,None,None,"""50 - 249""","Al Qusais,",None,https://clutch.co/profile/mindmade-technologies,http://www.mindmadetech.com/,info@mindmadetech.com,"
+97142249812 ",
Jelvix," $5,000+ ",None,$50 - $99,"""50 - 249""","Beersheba,",None,https://clutch.co/profile/jelvix,https://jelvix.com/,hello@jelvix.com,"
1.929.999.18.98 ",
Highly Succeed Inc.," $1,000+ ",None,$50 - $99,"""10 - 49""",None,None,https://clutch.co/profile/highly-succeed,http://highlysucceed.com/,support@highlysucceed.com,"
+639188073585 ",
Tecziq Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Delhi-NCR (Noida),",None,https://clutch.co/profile/tecziq-solutions,http://www.tecziq.com,info@tecziq.com,"
+91 120 4545889 ",
Techcronus Business Solutions," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/techcronus-business-solutions,http://www.techcronus.com,business@techcronus.com,"
91.079.26565052 ",
iauro systems Pvt Ltd, Undisclosed,None,$25 - $49,"""10 - 49""","Pune,",None,https://clutch.co/profile/iauro-systems-0,http://www.iauro.com,sales@iauro.com,"
9422309959 ",
Bytes Technolab," $1,000+  ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/bytes-technolab,http://www.bytestechnolab.com,info@bytestechnolab.com,"
7600070903 ",
AM Webtech Pvt. LTd," $1,000+ ",None,< $25,"""10 - 49""","Indore,",None,https://clutch.co/profile/am-webtech,http://www.amwebtech.com/,yasha@amwebtech.com,"
(+91) 731-4060662 ",
Relliks Systems," $1,000+ ",None,$25 - $49,"""10 - 49""","Lahore,",None,https://clutch.co/profile/relliks-systems,http://www.relliks.com,sales@relliks.com,"
00923216181488 ",
Universal Technolabs ," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/universal-technolabs,http://www.universaltechnolabs.com/,info@universaltechnolabs.com,"
+91 9824426362 ",
Interactivism," $10,000+ ",None,$150 - $199,"""2 - 9""","Pasadena,",CA,https://clutch.co/profile/interactivism,http://interactivism.com/,hello@interactivism.com,"
+1-323-325-5080 ",
JuJu Media," $25,000+ ",None,$25 - $49,"""2 - 9""","London,",None,https://clutch.co/profile/juju-media,https://jujumedia.co.uk,contact@jujumedia.co.uk,"
+44 (0) 20 3355 0445 ",
Belvek," $10,000+ ",None,$50 - $99,"""2 - 9""","Sofia,",None,https://clutch.co/profile/belvek,http://belvek.com,contact@belvek.com,"
 ",
Cultum," $5,000+ ",None,$25 - $49,"""2 - 9""","Sumy,",None,https://clutch.co/profile/cultum,https://cultum.io/,contact@cultum.io,"
+38 (099) 723-31-87 ",
CanWill Technologies Inc.," $1,000+ ",None,< $25,"""50 - 249""","Pune,",None,https://clutch.co/profile/canwill-technologies,https://canwilltech.com/,marketing@canwilltech.com,"
+912069783311 ",
TP&P Technology," $5,000+  ",None,$25 - $49,"""50 - 249""","Ho Chi Minh City,",None,https://clutch.co/profile/tpp-technology,http://www.tpptechnology.com,info@tpptechnology.com,"
+84 28 3991 6468 ",
Ninth Creations Media," $5,000+ ",None,$25 - $49,"""10 - 49""","Hyderabad,",None,https://clutch.co/profile/ninth-creations-media,https://ninthcreationsmedia.com,info@ninthcreationsmedia.com,"
+91.9533373331 ",
Hubstrew Technologies," $10,000+ ",None,< $25,"""10 - 49""","Kochi,",None,https://clutch.co/profile/hubstrew-technologies,http://www.hubstrew.com,hello@hubstrew.com,"
 ",
Seraph InfoTech," $1,000+ ",None,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/seraph-infotech,http://www.seraphinfotech.com,sales@seraphinfotech.com,"
01416541022 ",
iLogix Infotech," $5,000+ ",None,< $25,"""10 - 49""","Houston,",TX,https://clutch.co/profile/ilogix-infotech,http://ilogixinfotech.com/,sales@ilogixinfotech.com,"
+1 (281) 668 8888 ",
Credencys Solutions Inc., Undisclosed,None,None,"""50 - 249""","Torrance,",CA,https://clutch.co/profile/credencys-solutions-0,http://www.credencys.com,sales@credencys.com,"
+1-310-294-9973 ",
SPD-Ukraine," $50,000+ ",None,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/spd-ukraine,https://spd-ukraine.com/,sales@spd-ukraine.com,"
 ",
Saven Technologies, Undisclosed,None,None,"""50 - 249""","Chicago,",IL,https://clutch.co/profile/saven-technologies,http://www.saventech.com,,"
 ",
Quoin Inc.," $25,000+ ",None,$100 - $149,"""50 - 249""","Boston,",MA,https://clutch.co/profile/quoin,https://www.quoininc.com/,,"
617.357.5233 ",
NSM LLC, Undisclosed,None,$50 - $99,"""2 - 9"""," Parsippany,",NJ,https://clutch.co/profile/nsm,http://www.nsmllc.com,sales@nsmllc.com,"
856-553-7247 ",
Yangyang Mobile, Undisclosed,None,< $25,"""10 - 49""","Mandaluyong City,",None,https://clutch.co/profile/yangyang-mobile,http://yangyangmobile.com,hello@yangyangmobile.com,"
026569205 ",
Contempo Web Studios," $10,000+ ",None,$50 - $99,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/contempo-web-studios,http://contempowebstudios.com,creation@contempows.com,"
941-350-2955 ",
Twin Sun," $5,000+ ",None,$100 - $149,"""2 - 9""","Nashville,",TN,https://clutch.co/profile/twin-sun,http://twinsunsolutions.com,contact@twinsunsolutions.com,"
 ",
AppMomos, Undisclosed,None,< $25,"""10 - 49""","Bengaluru,",None,https://clutch.co/profile/appmomos,http://www.appmomos.com/,sales@appmomos.com,"
080-42229780 ",
Hackaholic IT Services Pvt. Ltd., Undisclosed,None,$25 - $49,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/hackaholic-it-services,http://www.hackaholicit.com,vikas@hackaholicit.com,"
+919555092559 ",
Corner Case Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/corner-case-technologies,http://www.cornercasetech.com/,sales@cornercasetech.com,"
 ",
MANE," $5,000+ ",None,$50 - $99,"""10 - 49""","Belgrade,",None,https://clutch.co/profile/mane,https://www.madebymane.com,hello@madebymane.com,"
+381 69 247 9148 ",
YSBM Group," $10,000+ ",None,$25 - $49,"""10 - 49""","Cracow,",None,https://clutch.co/profile/ysbm-group,http://y-sbm.com,development@y-sbm.com,"
+48505012322 ",
Kadam Technologies," $1,000+ ",None,< $25,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/kadam-technologies,http://www.kadamtech.com,mohit.singhal@kadamtech.com,"
8745859916 ",
Web Innovation Hub," $1,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/web-innovation-hub,https://webinnovationhub.com/,sales@webinnovationhub.com,"
 ",
The Gnar Company," $10,000+ ",None,$100 - $149,"""10 - 49""","Boston,",MA,https://clutch.co/profile/gnar-company,http://www.thegnar.co/,hi@thegnar.co,"
(617) 202-2222 ",
Emstell Technology Consulting," $5,000+ ",None,$25 - $49,"""10 - 49""","Cochin,",None,https://clutch.co/profile/emstell-technology-consulting,http://www.emstell.com,mail@emstell.com,"
9847354688 ",
DataSoft," $1,000+ ",None,< $25,"""2 - 9""","dd,",None,https://clutch.co/profile/datasoft,http://disk.com,info@dsik.com,"
 ",
Running in the Halls Ltd," $10,000+ ",None,$150 - $199,"""2 - 9""","Huddersfield,",None,https://clutch.co/profile/running-halls,http://rith.co.uk/,hello@rith.co.uk,"
+44 (0) 1484 768 299 ",
SysG Soft Solutions," $1,000+ ",None,< $25,"""50 - 249""","Cork,",None,https://clutch.co/profile/sysg-soft-solutions,http://www.sysgsoft.com,nitin@sysgsoft.com,"
+35 3877.835.397 ",
Restaff - House of Norway," $50,000+ ",None,$25 - $49,"""50 - 249""","Sandnes,",None,https://clutch.co/profile/restaff-house-norway,http://www.restaff.no,matthew@restaff.no,"
+84907382035 ",
CWS Technology Inc., Undisclosed,None,< $25,"""50 - 249""",None,None,https://clutch.co/profile/cws-technology,http://www.cwstechnology.com/,sales@cwstechnology.com,"
 ",
Red Apple Technologies Pvt Ltd," $5,000+ ",None,< $25,"""50 - 249""","New Delhi ,",None,https://clutch.co/profile/red-apple-technologies,https://www.redappletech.com,info@redappletech.com,"
+91 (11) 4070-4088 ",
Inverted Software," $100,000+ ",None,$50 - $99,"""50 - 249""","Chatsworth,",CA,https://clutch.co/profile/inverted-software,http://www.invertedsoftware.com/,contact@invertedsoftware.com,"
818-262-8552 ",
Prospus," $10,000+ ",None,$25 - $49,"""50 - 249""","Portland,",OR,https://clutch.co/profile/prospus,http://www.prospus.com,solutions@prospus.com,"
9548500243 ",
Innow8 Apps," $1,000+ ",None,< $25,"""10 - 49""","Mohali,",None,https://clutch.co/profile/innow8-apps,http://innow8apps.com/,contact@innow8apps.com,"
+919888886602 ",
Ventcode," $10,000+ ",None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/ventcode,https://ventcode.io,contact@ventcode.io,"
 ",
Zabius Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""","Ludhiana,",None,https://clutch.co/profile/zabius-technologies,http://zabius.com,info@zabius.com,"
+91-8800685443 ",
The Sibernet InfoTech," $1,000+ ",None,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/sibernet-infotech,http://thesibernetinfotech.com/,contact@thesibernetgroup.com,"
01414910458 ",
Trace Software," $1,000+ ",None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/trace-software,http://www.tracesoftware.in,info@tracesoftware.in,"
 ",
Dev Information Technology Ltd.," $1,000+ ",None,< $25,"""250 - 999""","Ahmedabad,",None,https://clutch.co/profile/dev-information-technology,https://www.devitpl.com,presales@devitpl.com,"
+91 79 26304241 ",
TechInfini Solutions Pvt. Ltd.," $5,000+ ",None,$25 - $49,"""50 - 249""","Indore,",None,https://clutch.co/profile/techinfini-solutions,https://techinfini.in,info@techinfini.com,"
+91 731 4090357 ",
Rgens Plc," $5,000+ ",None,$25 - $49,"""10 - 49""","Budapest,",None,https://clutch.co/profile/r%C3%A9gens-plc,http://www.regenseurope.com,szarka.andrea@regens.hu,"
+36 1 205 3090 ",
Zapleo Soft, Undisclosed,None,< $25,"""2 - 9""","Dnipro,",None,https://clutch.co/profile/zapleo-soft,http://zapleo.com/,dima@zapleo.com,"
+38 (099) 481 1889  ",
irozon," $1,000+ ",None,< $25,"""2 - 9""","Dubai,",None,https://clutch.co/profile/irozon,https://www.irozon.com/,info@irozon.com,"
+971565532122 ",
Mobile Reality," $1,000+ ",None,$25 - $49,"""2 - 9""","Warsaw,",None,https://clutch.co/profile/mobile-reality,https://mobilereality.io,biuro@mobilereality.pl,"
(+48) 661130148 ",
"Infinite Software, S.A. de C.V."," $1,000+ ",None,< $25,"""2 - 9""",None,None,https://clutch.co/profile/infinite-software-sa-de-cv,http://www.infinite.com.sv,info@infinite.com.sv,"
 ",
iSplendid," $1,000+ ",None,< $25,"""10 - 49""","Sydney,",None,https://clutch.co/profile/isplendid,https://isplendid.com.au/,apps@isplendid.com.au,"
+66 413 0039200 ",
"ClearSight, LLC"," $5,000+ ",None,$50 - $99,"""2 - 9""","Vancouver,",WA,https://clutch.co/profile/clearsight,https://clearsightstudio.com/,,"
360.450.2922 ",
Manifest Web Design," $10,000+ ",None,$100 - $149,"""2 - 9""","Beaverton,",OR,https://clutch.co/profile/manifest-web-design,http://www.manifestwebdesign.com/,info@manifestwebdesign.com,"
503.382.9273 ",
Red Square Labs Inc.," $10,000+ ",None,$50 - $99,"""2 - 9""","London,",None,https://clutch.co/profile/red-square-labs,https://redsquarelabs.com/,info@redsquarelabs.com,"
519.964.2774 ",
apreel," $1,000+ ",None,$25 - $49,"""50 - 249""","Warszawa,",None,https://clutch.co/profile/apreel,http://www.apreel.com/?language=en,sales@apreel.com,"
+48 22 639 81 58 ",
Antier Solutions," $10,000+ ",None,< $25,"""50 - 249"""," Punjab,",None,https://clutch.co/profile/antier-solutions,http://www.antiersolutions.com,info@antiersolutions.com,"
9815218699 ",
ImagineOn GmbH," $1,000+ ",None,$100 - $149,"""10 - 49""","Cologne,",None,https://clutch.co/profile/imagineon-gmbh,http://www.imagineon.de,hi@imagineon.de,"
+4922112094712 ",
Master Equation Technologies, Undisclosed,None,$25 - $49,"""10 - 49""","Pune,",None,https://clutch.co/profile/master-equation-technologies,http://www.masterequation.com,contact@masterequation.com,"
+919823530123 ",
Plutomen Technologies Private Limited," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/plutomen-technologies-private,http://www.pluto-men.com,sales@pluto-men.com,"
+91 079 49009400 ",
Idea Rebel," $5,000+ ",None,$100 - $149,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/idea-rebel,http://www.idearebel.com,newbusiness@idearebel.com,"
604 569 2155 ",
Symph," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/symph,http://www.symph.co,info@symph.co,"
 ",
APPSfactory.de," $10,000+ ",None,$150 - $199,"""10 - 49""","Hamburg,",None,https://clutch.co/profile/appsfactoryde,http://appsfactory.de,,"
 ",
WeLIVE Branding," $1,000+ ",None,$50 - $99,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/welive-branding,http://www.welivebranding.com,INFO@WELIVEBRANDING.COM,"
1 (678) 259 0162 ",
TechAstha," $5,000+  ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/techastha,http://www.techastha.com,partner@techastha.com,"
+91 982 55 99 125 ",
Junto," $10,000+ ",None,$25 - $49,"""10 - 49""","Moscow,",None,https://clutch.co/profile/junto,http://juntoteam.com/,allan@juntoteam.com,"
+7.925.159.71.37 ",
moblers," $25,000+ ",None,$50 - $99,"""10 - 49""","Kibbutz Haogen,",None,https://clutch.co/profile/moblers,https://moblers.com,info@moblers.com,"
+972037207999 ",
Apps Plus , Undisclosed,None,$100 - $149,"""10 - 49""","Coventry,",None,https://clutch.co/profile/apps-plus,http://www.apps-plus.co.uk,info@apps-plus.co.uk,"
+44.24.7683.4780 ",
Freelance To India Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/freelance-india,https://www.freelancetoindia.com/,sales@freelancetoindia.com,"
9033620326 ",
D-HIT ," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/d-hit,http://www.dhitsolutions.com,support@dhitservices.in,"
 ",
BrainX Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""","Lahore,",None,https://clutch.co/profile/brainx-technologies,http://www.brainxtech.com,services@brainxtech.com,"
+923334686651 ",
BrainyBeam Technologies Pvt Ltd," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/brainybeam-technologies,http://www.brainybeam.com,milan@brainybeam.com,"
+919725980975 ",
Phase 2," $25,000+ ",None,$100 - $149,"""10 - 49""","Oklahoma,",OK,https://clutch.co/profile/phase-2,http://phase2online.com/,info@phase2online.com,"
4056983722 ",
Neofonie Mobile, Undisclosed,None,None,"""10 - 49""","Berlin,",None,https://clutch.co/profile/neofonie-mobile,http://neofonie-mobile.com,,"
 ",
Manifesto Games," $10,000+ ",None,$25 - $49,"""10 - 49""","Recife,",None,https://clutch.co/profile/manifesto-games,http://www.manifestogames.com,info@manifestogames.com,"
 ",
Logix Technology," $10,000+ ",None,< $25,"""10 - 49""","ho chi minh city,",None,https://clutch.co/profile/logix-technology,http://www.logixtek.com,toan.le@logixtek.com,"
+84.286.290.9943 ",
SevenTablets," $75,000+ ",None,$100 - $149,"""10 - 49""","Addison,",TX,https://clutch.co/profile/seventablets,http://SevenTablets.com,contact@SevenTablets.com,"
214-299-5100 ",
Touchtech, Undisclosed,None,None,"""10 - 49""","Wellington,",None,https://clutch.co/profile/touchtech,https://touchtechlabs.com,office@touchtech.co.nz,"
+64 4 974 6549 ",
misijaweb," $1,000+ ",None,$25 - $49,"""10 - 49""","Sarajevo,",None,https://clutch.co/profile/misijaweb,http://www.misijaweb.com,info@misijaweb.com,"
+38733468888 ",
ActiveLogic Labs," $10,000+ ",None,$50 - $99,"""10 - 49""","Overland Park,",KS,https://clutch.co/profile/activelogic-labs,http://www.activelogiclabs.com,robert@activelogiclabs.com,"
(913) 544-2302 ",
Pixel2HTML," $1,000+ ",None,$25 - $49,"""10 - 49""","Portland,",OR,https://clutch.co/profile/pixel2html,https://www.pixel2html.com,diego@pixel2html.com,"
+1-646-233-1283 ",
Drift2 Solutions," $5,000+ ",None,$100 - $149,"""10 - 49""","Pittsburgh,",PA,https://clutch.co/profile/drift2-solutions,https://www.drift2.com,sales@drift2.com,"
412-567-2932 ",
Techinform," $25,000+ ",None,$50 - $99,"""10 - 49""","Ufa,",None,https://clutch.co/profile/techinform,https://techinform.pro/en,info@techinform.pro,"
+78007757363 ",
Cardinal Peak," $10,000+ ",None,$100 - $149,"""50 - 249""","Lafayette,",CO,https://clutch.co/profile/cardinal-peak,http://cardinalpeak.com,info@cardinalpeak.com,"
303-665-3962  ",
Schnell Solutions, Undisclosed,None,None,"""50 - 249""","Stanmore,",None,https://clutch.co/profile/schnell-solutions,https://www.bespokesoftwaredevelopment.com,contact@schnellsolutions.com,"
0044 (0) 330 2233 155 ",
Srimax Software System PVT LTD," $1,000+ ",None,$25 - $49,"""50 - 249""","Sivakasi,",None,https://clutch.co/profile/srimax-software-system,http://www.srimax.com/,sales@srimax.com,"
+91-4562-272323 ",
The Majordomo," $5,000+ ",None,$100 - $149,"""2 - 9""","Austin,",TX,https://clutch.co/profile/majordomo,http://themajordomo.com/,contact@themajordomo.com,"
512.293.1017 ",
Harbour, Undisclosed,None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/harbour,http://www.harbourco.com,info@harbourco.com,"
 ",
Light IT," $5,000+ ",None,$25 - $49,"""50 - 249""","Zaporizhzhia,",None,https://clutch.co/profile/lightit,http://light-it.net,sales@light-it.net,"
 ",
Brown Deck Innovations," $5,000+ ",None,None,"""50 - 249""","Los Altos,",CA,https://clutch.co/profile/brown-deck-innovations,https://www.browndeck.com,sales@browndeck.com,"
(+1) 650-224-6775 ",
Etelligens Technologies," $1,000+ ",None,< $25,"""50 - 249""","Miami,",None,https://clutch.co/profile/etelligens-technologies,http://etelligens.com/,info@etelligens.com,"
+1-7862690955 ",
"Black Flag Creative, LLC"," $25,000+ ",None,$100 - $149,"""10 - 49""","Sacramento,",CA,https://clutch.co/profile/black-flag-creative,https://sailblackflag.com,ahoy@sailblackflag.com,"
9164910607 ",
Gizmeon Technologies Pvt Ltd, Undisclosed,None,None,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/gizmeon-technologies,http://gizmeon.com/,info@gizmeon.com,"
+91-964-583-3111 ",
Opesmount Technologies," $1,000+ ",None,< $25,"""10 - 49""","Cherthala,",None,https://clutch.co/profile/opesmount-technologies,https://www.opesmount.com/,info@opesmount.com,"
+91 9495754488 ",
