Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Magnopus," $1,000+ ",None,$100 - $149,"""50 - 249""","Los Angeles,",CA,https://clutch.co/profile/magnopus,https://www.magnopus.com/,hello@magnopus.com,"
213.337.9950 "
Mythic-VR, Undisclosed,None,None,"""2 - 9""","Long Island City,",NY,https://clutch.co/profile/mythic-vr,http://www.mythic-vr.com,connect@mythic-vr.com,"
 "
Cubic," $5,000+ ",None,$100 - $149,"""2 - 9""","Atlanta,",GA,https://clutch.co/profile/cubic,https://www.cubic.cool/,info@cubic.cool,"
+1.470.344.6611 "
Make Me Pulse," $5,000+ ",None,$50 - $99,"""10 - 49""","Paris,",None,https://clutch.co/profile/make-me-pulse,http://www.makemepulse.com/,contact@makemepulse.com,"
175.447.670 "
Visual Playground," $10,000+ ",None,$100 - $149,"""50 - 249""","South Melbourne,",None,https://clutch.co/profile/visual-playground,http://www.visualplayground.com.au,producer@visualplayground.com.au,"
+61.3.9690.1113 "
Transparent House," $1,000+ ",None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/transparent-house,http://www.transparenthouse.com/,sf@transparenthouse.com,"
+1.415.501.9550 "
VizioFly," $10,000+ ",None,$100 - $149,"""10 - 49""","Singapore,",None,https://clutch.co/profile/viziofly,http://www.viziofly.com,info@viziofly.com,"
+65 9090 6044 "
Ackee," $5,000+ ",None,$100 - $149,"""10 - 49""","Prague 8,",None,https://clutch.co/profile/ackee,https://www.ackee.cz/en,info@ackee.cz,"
+420.604.762.266 "
Rentertainment," $10,000+ ",None,$100 - $149,"""50 - 249""","Melbourne,",None,https://clutch.co/profile/rentertainment,http://www.rentertainment.com.au/,info@rentertainment.com.au,"
+61.1300.898.066 "
Red Cartel," $10,000+ ",None,$100 - $149,"""50 - 249""","Sydney,",None,https://clutch.co/profile/red-cartel,http://www.redcartel.com.au,info@redcartel.com.au,"
+61.280.021.884 "
Bizydale Nets," $10,000+ ",None,None,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/bizydale-nets,http://www.bizydalenets.com,business@bizydalenets.com,"
 "
Critical Bit," $1,000+ ",None,$50 - $99,"""2 - 9""","Leeuwarden,",None,https://clutch.co/profile/critical-bit,http://critical-bit.com,sales@critical-bit.com,"
+31 (0)84 003 4423 "
Somewhere Else," $10,000+ ",None,$150 - $199,"""2 - 9""","London,",None,https://clutch.co/profile/somewhere-else,http://somewhereelse.co/,hello@somewhereelse.co,"
+44.791.773.5078 "
Plutomen Technologies Private Limited," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/plutomen-technologies-private,http://www.pluto-men.com,sales@pluto-men.com,"
+91 079 49009400 "
Panogramma," $10,000+ ",None,$100 - $149,"""50 - 249""","Sao Paulo,",None,https://clutch.co/profile/panogramma,http://www.panogramma.com,info@panogramma.com,"
+55.119.833.16181 "
Current Studios," $1,000+ ",None,$100 - $149,"""50 - 249""","Halifax,",None,https://clutch.co/profile/current-studios,https://www.currentstudios.com/,nkroll@currentstudios.ca,"
+1.902.455.2584 "
Pangea Reality," $5,000+ ",None,$25 - $49,"""10 - 49""","Barcelona,",None,https://clutch.co/profile/pangea-reality,http://www.pangeareality.com,info@pangeareality.com,"
(+34) 91 099 12 52 "
Capitola," $10,000+ ",None,$100 - $149,"""10 - 49""","Amsterdam,",None,https://clutch.co/profile/capitola,https://capitola.nl/,info@capitola.nl,"
+31.020.845.2965 "
Verum Visum," $5,000+ ",None,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/verum-visum,http://verumvisum.com,info@verumvisum.com,"
+380503585083 "
Helios," $1,000+ ",None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/helios,http://heliosinteractive.com/,info@heliosinteractive.com,"
415.558.0511 "
Tensai," $5,000+ ",None,$25 - $49,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/tensai,http://www.tensai.com.uy/en/,info@tensai.com.uy,"
+598.2900.4106 "
VR Monkey," $10,000+ ",None,$100 - $149,"""10 - 49""","So Paulo,",None,https://clutch.co/profile/vr-monkey,http://www.vrmonkey.com.br,contato@vrmonkey.com.br,"
+55.113.039.8389 "
GameAnax," $25,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/gameanax,http://www.gameanax.com/?utm_campaign=Business-Directory&utm_source=Clutch,enquiry@gameanax.com,"
+91 9825022606 "
KonceptVR," $1,000+ ",None,$100 - $149,"""10 - 49""","Long Island,",NY,https://clutch.co/profile/konceptvr,http://www.konceptvr.com/,hello@konceptvr.com,"
646.479.0977 "
Afternow," $5,000+ ",None,$100 - $149,"""10 - 49""","Culver ,",CA,https://clutch.co/profile/afternow,https://www.afternow.io/,today@afternow.io,"
424-258-0776 "
Britelite," $1,000+ ",None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/britelite,http://www.briteliteimmersive.com/,info@briteliteimmersive.com,"
+1.415.539.3360 "
West Pier Studio," $10,000+ ",None,$100 - $149,"""10 - 49""","Brighton,",None,https://clutch.co/profile/west-pier-studio,http://www.westpierstudio.com/,info@westpierstudio.com,"
+44.127.320.6482 "
itSilesia," $10,000+ ",None,$25 - $49,"""10 - 49""","Gliwice,",None,https://clutch.co/profile/itsilesia,http://itsilesia.com,info@itsilesia.com,"
+48608384069 "
Diverse Interactive," $10,000+ ",None,$100 - $149,"""10 - 49""","Guildford,",None,https://clutch.co/profile/diverse-interactive,https://www.diverseinteractive.com/,studio@diverseinteractive.com,"
+44.148.339.9699 "
Neutral Digital," $10,000+ ",None,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/neutral-digital,https://neutral.digital/,hello@neutral.digital,"
+44.207.739.4788 "
Beam Me Up Labs," $5,000+ ",None,$100 - $149,"""10 - 49""","Montreal,",None,https://clutch.co/profile/beam-me-labs,http://www.bmu.co/,info@bmu.co,"
+1.514.660.2326 "
Keirro," $10,000+ ",None,$100 - $149,"""10 - 49""","Adelaide,",None,https://clutch.co/profile/keirro,http://www.keirro.com/,,"
+61.1300.926.112 "
Viewport Studios," $10,000+ ",None,$100 - $149,"""10 - 49""","Perth,",None,https://clutch.co/profile/viewport-studios,http://www.viewport.com.au,mail@viewport.com.au,"
+61.8.6113.5148 "
Think Virtual Reality," $10,000+ ",None,$100 - $149,"""10 - 49""","Woree,",None,https://clutch.co/profile/think-virtual-reality,http://www.thinkvirtualreality.com.au,benjamin@thinkvr.com.au,"
+61.410.323.155 "
23," $5,000+ ",None,$25 - $49,"""10 - 49""","Barcelona,",None,https://clutch.co/profile/023,http://es023.com/en/home/,info@es023.com,"
(+34) 934 341 044 "
oneVR," $10,000+  ",None,$100 - $149,"""10 - 49""","Subiaco,",None,https://clutch.co/profile/onevr,http://onevr.com.au/,info@onevr.com.au,"
+61.422.736.156 "
Virtual Guest," $10,000+ ",None,$100 - $149,"""10 - 49""","Perth,",None,https://clutch.co/profile/virtual-guest,https://virtualguest360.com/,info@virtualguest360.com,"
+61.433.370.258 "
Glitch Studios," $10,000+ ",None,$100 - $149,"""10 - 49""","Norway,",None,https://clutch.co/profile/glitch-studios,http://www.glitchstudios.co/,glitch@glitchstudios.co,"
+47.048.272.549 "
Wonder Vision," $10,000+ ",None,$150 - $199,"""2 - 9""","London,",None,https://clutch.co/profile/wonder-vision,https://www.wonder-vision.com/,hello@wonder-vision.com,"
+44.0.207.868.2365 "
Champagne Soda," $10,000+ ",None,$100 - $149,"""10 - 49""","Melbourne,",None,https://clutch.co/profile/champagne-soda,http://www.champagnesoda.com.au,info@csoda.com.au,"
+61.1300.414.241 "
SMICHRISSOFT, Undisclosed,None,$25 - $49,"""10 - 49""","Moscow,",None,https://clutch.co/profile/smichrissoft,http://smichrissoft.com/,info@smichrisgroup.com,"
+ 7 (495) 775-76-55 "
yondr ," $10,000+ ",None,$100 - $149,"""10 - 49""","Antwerp,",None,https://clutch.co/profile/yondr,http://www.yondr.agency,info@yondr.agency,"
+32.486.47.50.49 "
Harmony Studios," $10,000+ ",None,$100 - $149,"""2 - 9""","Biggleswade,",None,https://clutch.co/profile/harmony-studios,https://www.harmony.co.uk/,info@harmony.co.uk,"
+44.176.731.7614 "
WEDOO," $5,000+ ",None,$50 - $99,"""50 - 249""",None,None,https://clutch.co/profile/wedoo,http://www.wedoo.it/,info@wedoo.it,"
 "
Dorset Creative, Undisclosed,None,None,"""2 - 9""",None,None,https://clutch.co/profile/dorset-creative,http://www.dorsetcreative.co.uk,hello@dorsetcreative.co.uk,"
 "
VR on Cloud," $10,000+ ",None,$100 - $149,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/vr-cloud,http://www.vroncloud.com/,INFO@VRONCLOUD.COM,"
+91 972.611.9266. "
AMPLEXOR International," $1,000+ ",None,$25 - $49,"""1,000 - 9,999""","Bertrange,",None,https://clutch.co/profile/amplexor-international,https://www.amplexor.com/,info@amplexor.com,"
 "
Brash 3D," $5,000+ ",None,$25 - $49,"""2 - 9""","Bogota,",None,https://clutch.co/profile/brash-3d,http://brash3d.com/?lang=en,info@brash3d.com,"
+(57-1) 704 42 31 "
Team Extension SRL," $10,000+ ",None,$100 - $149,"""50 - 249""","Bucharest,",None,https://clutch.co/profile/team-extension-srl,https://teamextension.lv/,billing@teamextension.ro,"
+40.31.630.5100 "
Junge Rmer GmbH," $5,000+ ",None,$100 - $149,"""2 - 9""","Vienna,",None,https://clutch.co/profile/junge-r%C3%B6mer-gmbh-0,https://www.jungeroemer.net,office@jungeroemer.net,"
+43.1.9541129 "
Junge Rmer GmbH," $10,000+ ",None,$100 - $149,"""2 - 9""","Vienna,",None,https://clutch.co/profile/junge-r%C3%B6mer-gmbh,https://www.jungeroemer.net/index.html,office@jungeroemer.net,"
+43.019.541.129 "
Demodern," $5,000+ ",None,$25 - $49,"""10 - 49""","Kln,",None,https://clutch.co/profile/demodern,http://demodern.com/,hi@demodern.de,"
+49.0.221.999.696x0 "
Milky Tea Studios," $10,000+ ",None,$150 - $199,"""10 - 49""","Liverpool,",None,https://clutch.co/profile/milky-tea-studios,http://milkytea.com/sample-pages/,hello@milkytea.com,"
+44 0151.708.0800 "
Zapp-Studio," $5,000+ ",None,$25 - $49,"""2 - 9""","Murcia,",None,https://clutch.co/profile/zapp-studio,https://zapp-studio.com/,info@zapp-studio.com,"
(+34) 968 711 657 "
Hamilton Kidd," $10,000+ ",None,$100 - $149,"""2 - 9""","Hammersmith,",None,https://clutch.co/profile/hamilton-kidd,http://hamiltonkidd.co.uk/,studio@hamiltonkidd.co.uk,"
 "
blendFX," $5,000+ ",None,$100 - $149,"""2 - 9""","Leipzig,",None,https://clutch.co/profile/blendfx,http://blendfx.com/,info@blendfx.com,"
 "
Superlumen," $1,000+ ",None,$25 - $49,"""2 - 9""","Murcia,",None,https://clutch.co/profile/superlumen-0,https://superlumen.es,info@superlumen.es,"
+34 968 937 111 "
Nymbl," $10,000+ ",None,$150 - $199,"""2 - 9""","Bristol,",None,https://clutch.co/profile/nymbl,http://www.nymbl.com/,hello@nymbl.com,"
+44 0117.925.0184 "
Actum Lab," $5,000+ ",None,$25 - $49,"""10 - 49""","Gdansk,",None,https://clutch.co/profile/actum-lab,http://www.actumlab.com,hello@actumlab.com,"
574 246 712 "
Augmented Minds Ambrus & Lonau GbR," $5,000+ ",None,$100 - $149,"""2 - 9""","Mnchen,",None,https://clutch.co/profile/augmented-minds-ambrus-lonau-gbr,https://www.augmented-minds.com/en/,info@augmented-minds.com,"
 "
Cleverox Factory," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/cleverox-factory,http://www.cleverox.com/,cleverox@cleverox.com,"
(+34) 917958106 "
mindnapped GmbH," $5,000+ ",None,$100 - $149,"""2 - 9""","Dsseldorf,",None,https://clutch.co/profile/mindnapped-gmbh,https://www.mindnapped.com/en/,mail@mindnapped.com,"
+49 211 468 200 81 "
Must Play Games," $10,000+ ",None,$100 - $149,"""50 - 249""","Hyderabad,",None,https://clutch.co/profile/must-play-games,http://mustplay.com,info@mustplay.com,"
+9140 4952 7475 "
vrisch," $10,000+ ",None,$100 - $149,"""2 - 9""","Vienna,",None,https://clutch.co/profile/vrisch,https://www.vrisch.at/projekte/,hello@vrisch.com,"
+43.018.905.868 "
Pulsestudio," $1,000+ ",None,$100 - $149,"""2 - 9""","Lisle,",IL,https://clutch.co/profile/pulsestudio,http://www.pulsestudio.com/,info@pulsestudio.com,"
630.796.2894 "
heaven," $10,000+ ",None,$100 - $149,"""1,000 - 9,999""","Paris,",None,https://clutch.co/profile/heaven,https://heaven.fr/,angelkevin@heaven.fr,"
+33 0175.776.300 "
T3," $10,000+ ",None,$150 - $199,"""250 - 999""","Austin,",TX,https://clutch.co/profile/t3,https://www.t-3.com/,format@t-3.com,"
512.499.8811 "
"EXPECT A MIRACLE PRODUCTIONS, INC."," $5,000+ ",None,$100 - $149,"""2 - 9""","Coconut Grove,",FL,https://clutch.co/profile/expect-miracle-productions,http://www.fendelman.com/,rfendelman@yahoo.com,"
+1.305.978.7700 "
AppReal-VR," $5,000+ ",None,$100 - $149,"""10 - 49""","Netanya,",None,https://clutch.co/profile/appreal-vr,https://appreal-vr.com/,sales@appreal-vr.com,"
+972.50.4014693 "
QubaVR," $10,000+ ",None,$100 - $149,"""Freelancer""","Seattle,",WA,https://clutch.co/profile/qubavr,https://qubavr.com/,,"
 "
Psyop," $10,000+ ",None,$100 - $149,"""250 - 999""","NEW YORK,",NY,https://clutch.co/profile/psyop,http://www.psyop.com/,psyop@psyop.tv,"
212.533.9055 "
360 Clips," $10,000+ ",None,$100 - $149,"""2 - 9""","Houghton Regis,",None,https://clutch.co/profile/360-clips,https://360clips.co.uk/,getyours@360clips.co.uk,"
+44.158.234.9456 "
Unicom Communications," $5,000+ ",None,$100 - $149,"""2 - 9""","Dundee,",None,https://clutch.co/profile/unicom-communications,http://unicomcommunications.co.uk,enquiries@unicomcommunications.co.uk,"
+44.1382.774535 "
Getaugmently," $1,000+ ",None,$100 - $149,"""2 - 9""","Los Angeles,",CA,https://clutch.co/profile/getaugmently,https://getaugmently.com/,info@getaugmently.com,"
818.849.5780 "
Tinmoon Studios , Undisclosed,None,None,"""2 - 9""","New York,",NY,https://clutch.co/profile/tinmoon-studios,http://tinmoonstudios.com,info@tinmoonstudios.com,"
 "
The Animation Works," $10,000+ ",None,$150 - $199,"""2 - 9""","King's Lynn,",None,https://clutch.co/profile/animation-works,http://www.theanimationworks.com/,info@theanimationworks.com,"
+44.1485.609233 "
One Polygon," $10,000+ ",None,$100 - $149,"""2 - 9""","Plymouth,",None,https://clutch.co/profile/one-polygon,http://onepolygon.co.uk/,contact@onepolygon.co.uk,"
+44.175.258.8325 "
fwproduction," $10,000+ ",None,$100 - $149,"""2 - 9""","Madrid,",None,https://clutch.co/profile/fwproduction,http://www.freshwaveproduction.com/home/,info@freshwaveproduction.com,"
+34.617.294.283 "
Prismart Productions," $10,000+ ",None,$100 - $149,"""50 - 249""","New Delhi,",None,https://clutch.co/profile/prismart-productions,http://www.prismart.productions/,info@prismart.production,"
+91 85279 96328 "
PREFIXA, Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/prefixa,http://www.prefixa.com,busdev@prefixa.com,"
+52 (222) 248 4890 "
Exozet," $5,000+ ",None,$100 - $149,"""50 - 249""","Berlin,",None,https://clutch.co/profile/exozet,http://www.exozet.com/,info@exozet.com,"
+49 30 24 65 600 "
Studio Bozzetto &Co," $5,000+ ",None,$100 - $149,"""10 - 49""","Milan ,",None,https://clutch.co/profile/studio-bozzetto-co,https://studiobozzetto.com,studio@studiobozzetto.com,"
+39.02.89289873 "
Trois Prime," $5,000+ ",None,$50 - $99,"""10 - 49""","Paris,",None,https://clutch.co/profile/trois-prime,https://www.troisprime.com/,contact@troisprime.com,"
017.118.2045 "
Reality Matters," $10,000+ ",None,$100 - $149,"""2 - 9""","Mechelen,",None,https://clutch.co/profile/reality-matters,http://www.realitymatters.eu,hello@realitymatters.eu,"
+32.15.33.19.46 "
The cluster agency," $5,000+ ",None,$25 - $49,"""10 - 49""","Mexico City,",None,https://clutch.co/profile/cluster-agency,https://theclusteragency.com/,clientes@theclusteragency.com,"
(+52) 55 4870 2793 "
Orb VR Labs Logo," $10,000+ ",None,$100 - $149,"""2 - 9""","Bangkok,",None,https://clutch.co/profile/orb-vr-labs-logo,http://www.orbvrlabs.com/,,"
+66 026.338.788 "
Raiz Media ," $10,000+ ",None,$100 - $149,"""Freelancer""","Madrid,",None,https://clutch.co/profile/raiz-media,http://raiznewmedia.com,info@raiznewmedia.com,"
+34.665.019.005 "
A-sharp," $10,000+  ",None,$100 - $149,"""2 - 9""","Sofia,",None,https://clutch.co/profile/sharp,https://a-sharp.eu/,info@a-sharp.eu,"
+359.24.925.925 "
Subatomic - AR Solutions," $5,000+ ",None,$100 - $149,"""2 - 9""","Tallinn,",None,https://clutch.co/profile/subatomic-ar-solutions,https://www.subatomic-tech.com/,hello@subatomic-tech.com,"
+372.5674.6271 "
SpiceVR," $10,000+ ",None,$100 - $149,"""10 - 49""","Hamburg,",None,https://clutch.co/profile/spicevr,http://www.spicevr.com/,andreas@spicevr.com,"
+49.040.7679.4273 "
XPATIAL," $5,000+ ",None,$100 - $149,"""2 - 9""","Guayaquil,",None,https://clutch.co/profile/xpatial,http://www.xpatial.io/,info@xpatial.io,"
+593 96 776 8201 "
Wirum Tech," $5,000+ ",None,$25 - $49,"""2 - 9""","Madrid,",None,https://clutch.co/profile/wirum-tech,http://www.wirum.tech/,info@wirum.tech,"
 "
Kaspian Innovations," $5,000+ ",None,$100 - $149,"""2 - 9""","Toronto,",None,https://clutch.co/profile/kaspian-innovations,http://www.kaspian.ca/,info@kaspian.ca,"
+1.647.801.1156 "
Grey Cardinal Partners," $10,000+ ",None,$100 - $149,"""Freelancer""","Vilnius,",None,https://clutch.co/profile/grey-cardinal-partners,http://greycardinals.com/,info@greycardinals.com,"
+370 657.733.22 "
MAGNITUDO FILM," $5,000+ ",None,$100 - $149,"""10 - 49""","Milan,",None,https://clutch.co/profile/magnitudo-film,http://www.magnitudofilm.com/,amministrazione@magnitudo.it,"
+39.02.97370850 "
HeyDay Pro," $5,000+ ",None,$100 - $149,"""10 - 49""","Helsinki,",None,https://clutch.co/profile/heyday-pro,https://heydaypro.com/,info@heyday.fi,"
+358.50.5916085 "
Phantom Compass," $5,000+ ",None,$100 - $149,"""2 - 9""","St. Catharines,",None,https://clutch.co/profile/phantom-compass,http://www.phantomcompass.com/,tonywalsh@phantomcompass.com,"
+1.905.685.3460 "
Opinno," $5,000+ ",None,$25 - $49,"""50 - 249""","[emailprotected],",None,https://clutch.co/profile/opinno,https://opinno.com/,,"
(+34) 911 284 864 "
Foundry," $1,000+ ",None,$100 - $149,"""2 - 9""","Atlanta,",GA,https://clutch.co/profile/foundry-0,https://foundry45.com/,tech@foundry45.com,"
404.850.0451 "
Soulzer," $1,000+ ",None,$25 - $49,"""10 - 49""","Dubai,",None,https://clutch.co/profile/soulzer,https://soulzer.com/,bdm@soulzer.com,"
+971 528103307 "
Shaman Development Studio," $5,000+ ",None,$25 - $49,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/shaman-development-studio,http://www.shaman.uy,german@shaman.uy,"
+598 24086615 "
CLVR Works," $10,000+ ",None,$100 - $149,"""Freelancer""","Gothenburg,",None,https://clutch.co/profile/clvr-works,http://www.clvrworks.com/,therealviktor@gmail.com,"
+46 0708.888.297 "
Fork Unstable Media," $10,000+ ",None,$100 - $149,"""50 - 249""","Hamburg,",None,https://clutch.co/profile/fork-unstable-media,https://www.fork.de/#!section-welcome,business@fork.de,"
+49.040.432.9480 "
Cherrypicks," $5,000+ ",None,$100 - $149,"""50 - 249""","Kowloon,",None,https://clutch.co/profile/cherrypicks,http://www.cherrypicks.com/,info@cherrypicks.com,"
+852 2127 7788 "
Chameleon Power," $10,000+ ",None,$100 - $149,"""10 - 49""","Novi,",MI,https://clutch.co/profile/chameleon-power,http://www.chameleonpower.com/,info@chameleonpower.com,"
248.380.9080 "
P2H Solutions," $10,000+ ",None,$100 - $149,"""10 - 49""","mumbai,",None,https://clutch.co/profile/p2h-solutions,http://p2hsolutions.com/,p2hsolutions@gmail.com,"
00918454843290 "
TheAppLabb, Undisclosed,None,$50 - $99,"""50 - 249""","Toronto,",None,https://clutch.co/profile/theapplabb,https://theapplabb.com,info@theapplabb.com,"
416.745.3164 "
Ljuben Vassilev ," $10,000+ ",None,$100 - $149,"""Freelancer""","Sofia,",None,https://clutch.co/profile/ljuben-vassilev,http://ljubenvassilev.com/,,"
 "
Cafund Estdio Criativo," $5,000+ ",None,$25 - $49,"""10 - 49""","Florianpolis,",None,https://clutch.co/profile/cafund%C3%B3-est%C3%BAdio-criativo,http://cafundoestudio.com.br/en/,leonardo@cafundo.tv,"
+55.48.99163.5044 "
Into VR," $10,000+ ",None,$100 - $149,"""2 - 9""","Berlin,",None,https://clutch.co/profile/vr-0,http://intovr.de/,kontakt@intovr.de,"
+49.030.2799.5118 "
Bitmama," $5,000+ ",None,$100 - $149,"""50 - 249""","Milan,",None,https://clutch.co/profile/bitmama,http://www.bitmama.it/,info@bitmama.it,"
+39.02.535761 "
Redrock DigiMark," $1,000+ ",None,$25 - $49,"""50 - 249""","Noida,",None,https://clutch.co/profile/redrock-digimark,https://www.redrockdigimark.com/,info@redrockdigimark.com,"
+91.98710.02345 "
Hackerbay Germany," $1,000+ ",None,$25 - $49,"""50 - 249""","Berlin,",None,https://clutch.co/profile/hackerbay-germany,https://hackerbay.com,hello@hackerbay.com,"
 "
Smartfactory," $1,000+ ",None,$25 - $49,"""10 - 49""","Biel/Bienne,",None,https://clutch.co/profile/smartfactory,https://www.smartfactory.ch/en/,info@smartfactory.ch,"
+41 32 365 30 00 "
MJD Interactive," $10,000+  ",None,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/mjd-interactive,http://www.mjdinteractive.com/,solutions@mjdinteractive.com,"
800.619.3930 "
Yeppar - AR/VR/MR Solutions, Undisclosed,None,None,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/yeppar-arvrmr-solutions,https://yeppar.com/,info@yeppar.com,"
 "
Xenium Digital," $10,000+ ",None,$100 - $149,"""50 - 249""","Mumbai,",None,https://clutch.co/profile/xenium-digital,http://www.xenium.in/,parveez@xenium.in,"
+91.992.093.0309 "
opusVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Hamburg,",None,https://clutch.co/profile/opusvr,http://www.opusvr.com/,info@opusvr.com,"
 "
Meraki Studio, Undisclosed,None,None,"""2 - 9""","Mumbai,",None,https://clutch.co/profile/meraki-studio,http://merakivr.com/,contact@merakivr.com,"
+91. 974.154.1677 "
Indigo Slate," $10,000+ ",None,$100 - $149,"""50 - 249""","Bellevue,",WA,https://clutch.co/profile/indigo-slate,http://indigoslate.com/,info@indigoslate.com,"
425.739.3200 "
Funsize," $10,000+ ",None,$50 - $99,"""10 - 49""","Austin,",TX,https://clutch.co/profile/funsize,https://www.funsize.co/,howdy@funsize.co,"
 "
Maverick," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/maverick,https://www.maverickmedia.co.uk/,info@maverickmedia.co.uk,"
+44.020.7291.3450 "
Atomic Soom," $5,000+ ",None,$50 - $99,"""10 - 49""","Paris,",None,https://clutch.co/profile/atomic-soom,http://www.atomic-soom.com/,contact@atomic-soom.com,"
018.416.3385 "
Active Theory ," $25,000+ ",None,$150 - $199,"""2 - 9""","Venice,",CA,https://clutch.co/profile/active-theory,https://activetheory.net/home,hello@activetheory.net,"
310.310.8869 "
Video Bred," $10,000+ ",None,$100 - $149,"""10 - 49""","Louisville,",KY,https://clutch.co/profile/video-bred,http://videobred.com/,info@videobred.com,"
502.584.5787 "
Codelitt Incubator," $10,000+ ",None,$100 - $149,"""10 - 49""","Miami,",FL,https://clutch.co/profile/codelitt-incubator,https://www.codelitt.com/,hello@codelitt.com,"
+1.917.725.4119 "
CHRP-INDIA Pvt. Ltd.," $10,000+ ",None,< $25,"""50 - 249""","Hyderabad,",None,https://clutch.co/profile/chrp-india,http://www.chrp-india.com,info@chrp-india.com,"
+91.4066340090 "
Bitsource, Undisclosed,None,None,"""10 - 49""","Pikeville,",KY,https://clutch.co/profile/bitsource,http://www.bitsourceky.com,info@bitsourceky.com,"
 "
Dev Labs," $10,000+ ",None,$100 - $149,"""10 - 49""",None,None,https://clutch.co/profile/dev-labs,https://www.devlabs.bg/#home,hello@devlabs.bg,"
+359.876.261.055 "
Morpho," $10,000+ ",None,$100 - $149,"""10 - 49""","Budapest,",None,https://clutch.co/profile/morpho,http://morpho.hu/en,info@morpho.hu,"
+36.1.488.0255 "
Unicorn Yarn," $10,000+ ",None,$100 - $149,"""2 - 9""","Berlin,",None,https://clutch.co/profile/unicorn-yarn,https://www.unicornyarn.com/,contact@unicornyarn.com,"
+41.315.110.318 "
Nilasphere," $10,000+ ",None,$100 - $149,"""2 - 9""","Berlin,",None,https://clutch.co/profile/nilasphere,http://www.nilasphere.com/,info@nilasphere.com,"
+49.152.261.45608 "
Dreamart Interactive," $10,000+ ",None,$100 - $149,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/dreamart-interactive,http://www.dreamartinteractive.com/,mktg@dreamartinteractive.com,"
91-9844 108118 "
TeamSid Gaming Solutions," $10,000+ ",None,$100 - $149,"""2 - 9""","Hyderabad,",None,https://clutch.co/profile/teamsid-gaming-solutions,http://teamsidgames.com/,email@teamsid.in,"
+91 99668 82510 "
GloriaFX," $10,000+ ",None,$100 - $149,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/gloriafx,http://gloriafx.com,max@gloriafx.com,"
323.813.8839 "
Barcelona Virtual," $5,000+ ",None,$25 - $49,"""10 - 49""","Barcelona,",None,https://clutch.co/profile/barcelona-virtual,https://www.bvirtual.com/,yourbrandhere@bvirtual.com,"
(+34) 933 944 88 "
Funktionell," $10,000+ ",None,$50 - $99,"""10 - 49""","Ciudad de Mxico,",None,https://clutch.co/profile/funktionell,http://funktionell.com.mx/eng/,contacto@funktionell.com.mx,"
555.662.0849 "
Hashstash Studios Pvt. Ltd.," $5,000+ ",None,< $25,"""10 - 49""","NOIDA,",None,https://clutch.co/profile/hashstash-studios,http://hashstash.in,relations@hashstash.in,"
+919910024895 "
Suite Spot LLC," $5,000+ ",None,$100 - $149,"""10 - 49""","New York ,",NY,https://clutch.co/profile/suite-spot,https://suitespot.tv/,hello@suitespot.tv,"
+1.212.475.6310 "
Twilight IT Solutions," $5,000+ ",None,$25 - $49,"""50 - 249""","Puducherry,",None,https://clutch.co/profile/twilight-it-solutions,https://twilightitsolutions.com/,sales@twilightsoftwares.com,"
 "
Red Piston ," $5,000+ ",None,$50 - $99,"""10 - 49""","Windsor,",None,https://clutch.co/profile/red-piston,https://redpiston.com/,info@redpiston.com,"
+1.519.916.1005 "
Qaprosoft," $50,000+ ",None,$50 - $99,"""50 - 249""","Rosevelle,",CA,https://clutch.co/profile/qaprosoft,http://qaprosoft.com/,presale@qaprosoft.com,"
 "
Khora Virtual Reality," $5,000+ ",None,$100 - $149,"""10 - 49""","Copenhagen,",None,https://clutch.co/profile/khora-virtual-reality,https://khora-vr.com/,info@khoravr.com,"
+45 3116 9181 "
The ColdFox," $10,000+ ",None,$100 - $149,"""2 - 9""","Jaipur,",None,https://clutch.co/profile/coldfox,http://www.thecoldfox.com/,info@thecoldfox.com,"
+91-9782698278 "
LifeVR," $10,000+ ",None,$100 - $149,"""2 - 9""","Bangalore,",None,https://clutch.co/profile/lifevr,http://www.lifevr.in,info@lifevr.in,"
+91 8281727583 "
