Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
SocialDNA Labs, Undisclosed,None,None,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/socialdna-labs,http://www.socialdnalabs.com,support@socialdnalabs.com,"
91.99.00931624 "
Order Of Code, Undisclosed,None,$25 - $49,"""10 - 49""","Przemyl,",None,https://clutch.co/profile/order-code,http://www.orderofcode.com/,office@orderofcode.com,"
 "
"Foxtrot Media, Inc. "," $1,000+ ",None,$50 - $99,"""2 - 9""","Owings Mills,",MD,https://clutch.co/profile/foxtrot-media,https://www.foxtrotmedia.com/,contact@foxtrotmedia.com,"
410.902.1001 "
Molly & Kent," $5,000+ ",None,$100 - $149,"""2 - 9""","Santa Fe,",NM,https://clutch.co/profile/molly-kent,http://www.mollyandkent.com,dickon@mollyandkent.com,"
 "
WebTrackStudio," $1,000+ ",None,$25 - $49,"""2 - 9""","Jaipur,",None,https://clutch.co/profile/webtrackstudio,https://www.webtrackstudio.com/,info@webtrackstudio.com,"
+919871663342 "
Neocodis," $1,000+ ",None,$25 - $49,"""10 - 49""","Filsum,",None,https://clutch.co/profile/neocodis,http://neocodis.com,j.morshead@neocodis.com,"
+ 176 416 37 010 "
Locastic," $10,000+ ",None,$50 - $99,"""10 - 49""","Split,",None,https://clutch.co/profile/locastic,http://www.locastic.com,info@locastic.com,"
+38.521.782.059 "
Digital-Labs," $10,000+ ",None,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/digital-labs,http://www.digital-labs.co.uk/,hello@digital-labs.co.uk,"
+44.020.3744.5525 "
MADITbox, Undisclosed,None,< $25,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/maditbox,http://www.maditbox.com/,info@maditbox.com,"
91.90.6623.8568 "
Aligned Global," $10,000+ ",None,$100 - $149,"""2 - 9""","Miami,",FL,https://clutch.co/profile/aligned-global,https://www.alignedglobal.com/,info@alignedglobal.com,"
+1.305.731.2117 "
jimaar," $5,000+ ",None,$25 - $49,"""2 - 9""","Noida,",None,https://clutch.co/profile/jimaar,http://jimaar.com,hello@jimaar.com,"
+91-9501831365 "
Arias & Thompson, Undisclosed,None,$25 - $49,"""Freelancer""","Tallinn,",None,https://clutch.co/profile/arias-thompson,https://ariasthompson.com,ian@ariasthompson.com,"
+44 7526 952 030 "
Webemia," $10,000+ ",None,$25 - $49,"""Freelancer""","North Hollywood,",CA,https://clutch.co/profile/webemia,https://webemia.com,info@webemia.com,"
8886738868 "
Aufait Technologies," $5,000+ ",None,< $25,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/aufait-technologies,http://www.aufait.in,sales@aufait.in,"
91.80.4248.3100 - 99 "
Techiesidentity Systems Pvt. Ltd.," $1,000+ ",None,< $25,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/techiesidentity-systems,http://www.techiesidentity.com,sales@techiesidentity.com,"
+91 85 120 97286 "
thunder::tech," $5,000+ ",None,$100 - $149,"""10 - 49""","Cleveland,",OH,https://clutch.co/profile/thundertech,https://www.thundertech.com/,info@thundertech.com,"
+1.888.321.8422 "
Infusion Infotech, Undisclosed,None,$25 - $49,"""50 - 249""","Surat,",None,https://clutch.co/profile/infusion-infotech,http://www.infusion-infotech.com,careers.infusion@gmail.com,"
(+91) 88665-33262 "
Glajumedia," $1,000+ ",None,< $25,"""10 - 49""","Lima,",None,https://clutch.co/profile/glajumedia,http://www.glajumedia.com,ventas@glajumedia.com,"
5114372748 "
Space Galleon," $10,000+ ",None,$150 - $199,"""2 - 9""","London ,",None,https://clutch.co/profile/space-galleon,http://www.spacegalleon.co.uk,info@spacegalleon.co.uk,"
0208.2741.128 "
Purple Voice," $1,000+ ",None,$25 - $49,"""2 - 9""","Bangkok,",None,https://clutch.co/profile/purple-voice,https://www.purplevoice-web.design/,kevin@purple-voice.com,"
 "
Holex Tech," $5,000+ ",None,$25 - $49,"""2 - 9""","Pimpri Pune,",None,https://clutch.co/profile/holex-tech,https://holextech.com/,info@holextech.com,"
8796173340 "
Sneaker Interactive," $5,000+ ",None,$100 - $149,"""2 - 9""","Houston,",TX,https://clutch.co/profile/sneaker-interactive,https://sneakerint.com/,info@sneakerint.com,"
713.502.3700 "
Joykal Infotech," $5,000+ ",None,< $25,"""2 - 9""",None,None,https://clutch.co/profile/joykal-infotech,http://joykal.com/,work@joykal.com,"
07948903506 "
Sygul Technologies," $1,000+ ",None,$25 - $49,"""10 - 49""","Kochi,",None,https://clutch.co/profile/sygul-technologies,http://sygul.com/,info@sygul.com,"
+91 484 257 5237 "
APPTech Mobile Solution," $5,000+ ",None,< $25,"""2 - 9""","Indore,",MP,https://clutch.co/profile/apptech-mobile-solution,http://www.apptechmobile.com,ankitmobdev@gmail.com,"
0731-4200898 "
Synic Systems Pvt Ltd, Undisclosed,None,< $25,"""10 - 49""","Guindy, Chennai,",None,https://clutch.co/profile/synic-systems,http://www.synicsys.com,synicsys@gmail.com,"
(044) 435-95702 "
Diffusion Digital," $10,000+ ",None,$50 - $99,"""2 - 9""","London,",None,https://clutch.co/profile/diffusion-digital,https://diffusion.digital,info@diffusion.digital,"
+447890380961 "
Rockstar Coders," $1,000+ ",None,$50 - $99,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/rockstar-coders,https://www.rockstarcoders.com,sales@rockstarcoders.com,"
 "
Rock Technolabs," $1,000+ ",None,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/rock-technolabs,http://rocktechnolabs.com/,bhavik@rocktechnolabs.com,"
 "
Centillion," $1,000+ ",None,$25 - $49,"""10 - 49""","Navi Mumbai,",None,https://clutch.co/profile/centillion,https://centilliontech.in/index,siddarth.kumar@centilliontech.in,"
02249246129 "
Caviarsoft," $10,000+ ",None,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/caviarsoft,http://caviarsoft.com,hello@caviarsoft.com,"
+48 798060131 "
